|29|일01|명||A|work/matter|*일*을 하다|to do work|무슨 *일*?|what matter?|잘된 *일*|a good thing
|30|이05|대||A|this (thing)|*이*게 뭐야?|what is this?|*이*를 어쩌나|what should I do|*이*쪽으로 오세요|come this way
|31|때문|의||A|because of|비 *때문에*|because of rain|너 *때문이다*|it's because of you|돈 *때문에*|due to money
|32|말하다|동||A|to speak|솔직히 *말하다*|to speak honestly|영어로 *말하다*|to speak in English|크게 *말해*|speak loudly
31|34|그러나|부||A|but/however|*그러나* 사실은|but the truth is|*그러나* 이미 늦었다|but it's already late|어렵다. *그러나* 해보자|it's hard. but let's try
|35|오다01|동||A|to come|집에 *오다*|to come home|학교에 *왔어*|came to school|빨리 *오세요*|please come quickly
|36|알다|동||A|to know|이름을 *알다*|to know the name|잘 *알아요*|I know well|다 *알다*|to know everything
|37|씨07|의|氏|A|Mr./Ms.|철수 *씨*|Mr. Cheolsu|김 선생님 *씨*|Mr. Kim|그 *씨*|that person
|38|그렇다|형||A|to be so|*그럴* 수도 있다|it could be so|정말 *그래요*?|is it really so?|*그렇게* 하자|let's do that
|39|크다01|형||A|to be big|키가 *크다*|to be tall|소리가 *크다*|the sound is loud|집이 *커요*|the house is big
|40|또|부||A|again/also|*또* 만나요|see you again|*또* 시작이다|here we go again|*또* 다른 이유|yet another reason
|41|일07|의|하루|A|day|삼 *일* 동안|for three days|십 *일* 후|ten days later|며칠 *일*?|which day?
|43|많다|형||A|to be many/much|사람이 *많다*|many people|돈이 *많아요*|have much money|경험이 *많은*|with much experience
|44|안02|부|아니|A|not|*안* 먹어요|I don't eat|*안* 가요|I'm not going|*안* 좋아하다|to not like
|45|좋다01|형||A|to be good|날씨가 *좋다*|weather is good|기분이 *좋아*|to feel good|*좋은* 생각|good idea
|46|더01|부||A|more|*더* 주세요|please give me more|조금 *더*|a little more|*더* 높게|higher
|47|받다01|동|선물을 ~|A|to receive|선물을 *받다*|to receive a gift|칭찬을 *받다*|to be praised|전화를 *받다*|to answer the phone
|48|그것|대||A|that thing|*그것*은 비밀이다|that is a secret|*그것*을 보여줘|show me that|*그것* 참 좋네|that's really good
|49|집01|명||A|house/home|우리 *집*|my house|*집*에 가다|to go home|큰 *집*|big house
|50|나오다|동||A|to come out|밖으로 *나오다*|to come outside|결과가 *나왔다*|results came out|TV에 *나오다*|to appear on TV
|52|그리고|부||A|and|*그리고* 또|and also|빵 *그리고* 우유|bread and milk|*그리고* 나서|and then
|53|문제06|명|問題|A|problem/question|시험 *문제*|exam question|*문제*가 생기다|a problem arises|어려운 *문제*|difficult problem
|55|살다01|동||A|to live|서울에 *살다*|to live in Seoul|오래 *살다*|to live long|행복하게 *살다*|to live happily
|56|저03|대|일인칭 대명사|A|I (polite)|*저*는 학생입니다|I am a student|*제* 이름은|my name is|*저*도 가요|I am going too
|57|못하다|보||A|cannot|하지 *못하다*|to be unable to do|가지 *못했다*|couldn't go|말을 *못하다*|to be unable to speak
|58|생각하다|동||A|to think|깊이 *생각하다*|to think deeply|그렇게 *생각해요*|I think so|다시 *생각하다*|to think again
|59|모르다|동||A|to not know|잘 *모르다*|to not know well|아무것도 *모르다*|to know nothing|이유를 *모르겠어요*|I don't know the reason
|60|속01|명||A|inside|마음 *속*|inside one's heart|가방 *속*|inside the bag|물 *속*|underwater
|61|만들다|동||A|to make|음식을 *만들다*|to make food|친구를 *만들다*|to make friends|인형을 *만들었다*|made a doll
|63|두01|관||A|two|*두* 사람|two people|*두* 시간|two hours|*두* 명|two persons (count)
|64|앞|명||A|front|학교 *앞*|in front of school|*앞*으로 가다|to go forward|*앞* 모습|front view
|67|어떤|관||A|what kind of/which|*어떤* 사람?|what kind of person?|*어떤* 음식?|what kind of food?|*어떤* 것?|which one?
|68|잘02|부||A|well|*잘* 했어요|well done|*잘* 먹겠습니다|I will eat well|*잘* 자요|sleep well
|70|먹다02|동|밥을 ~|A|to eat|밥을 *먹다*|to eat rice/meal|많이 *먹어*|eat a lot|약도 *먹었다*|took medicine too
|71|오다01|보||A|to keep (doing)|해 *오다*|to have been doing|비가 *오다*|rain comes (raining)|다 *왔다*|we're almost there
|74|원01|의|화폐 단위|A|Won (currency)|천 *원*|one thousand won|백 *원*|one hundred won|오만 *원*|fifty thousand won
|75|생각01|명||A|thought|좋은 *생각*|good idea|*생각*이 나다|to remember|내 *생각*에는|in my opinion
|76|어떻다|형||A|to be how|기분이 *어때요*?|how do you feel?|맛이 *어떻다*|how the taste is|*어떻게* 가요?|how do I go?
|77|명03|의|名. 한 ~|A|person (counter)|세 *명*|three people|몇 *명*?|how many people?|한 *명*씩|one person at a time
|81|다시01|부||A|again|*다시* 말하다|to say again|*다시* 시도하다|to try again|*다시* 오다|to come back
|82|다른|관||A|other/different|*다른* 사람|other person|*다른* 길|another way|*다른* 것|something else
68|83|이런01|관||A|this kind of|*이런* 일|this kind of matter|*이런* 사람|this kind of person|*이런* 기회|this kind of opportunity
|84|여자02|명|女子|A|woman/female|젊은 *여자*|young woman|*여자* 친구|girlfriend|*여자* 옷|women's clothes
|85|개10|의|개|A|item (counter)|사과 세 *개*|three apples|한 *개* 더|one more item|몇 *개* 있어요?|how many items are there?
|87|뒤01|명||A|behind/back|건물 *뒤*|behind the building|*뒤*를 보다|to look back|삼 년 *뒤*|three years later
|88|듣다01|동|소리를 ~|A|to listen/hear|음악을 *듣다*|to listen to music|말을 *듣다*|to listen to advice|소리를 *들었다*|heard a sound
|89|다03|부||A|all/everything|*다* 했어요|did it all|*다* 먹다|to eat everything|*다* 왔다|arrived completely
|90|좀02|부|조금|A|a little|*좀* 비싸요|it's a little expensive|*좀* 도와주세요|please help a little|*좀* 쉬다|to rest a bit
|91|들다01|동|여관에 ~|A|to enter/join|마음에 *들다*|to like (enter heart)|잠이 *들다*|to fall asleep|보험에 *들다*|to get insurance
|92|싶다|보||A|to want to|가고 *싶다*|to want to go|보고 *싶어*|I miss you|먹고 *싶다*|to want to eat
|94|가지다|동||A|to have/take|가방을 *가지다*|to have a bag|용기를 *가지다*|to have courage|물건을 *가지러*|to go get things
78|95|함께|부||A|together|가족과 *함께*|together with family|*함께* 가다|to go together|우리 *함께*|we together
|96|아이01|명||A|child/kid|어린 *아이*|young child|*아이*를 키우다|to raise a child|착한 *아이*|good child
|98|많이|부||A|a lot/much|*많이* 드세요|please eat a lot|*많이* 아파요?|does it hurt a lot?|사람이 *많이* 오다|many people come
|99|시간04|명|時間|A|time|*시간*이 없다|no time|점심 *시간*|lunch time|약속 *시간*|appointment time
|100|너01|대||A|you (informal)|*너*는 누구니?|who are you?|*너*의 이름|your name|*너*랑 나|you and I
|101|주다01|동||A|to give|물을 *주다*|to give water|돈을 *주다*|to give money|선물을 *주었다*|gave a gift
84|104|나다01|동||A|to occur/arise|생각이 *나다*|to remember|불이 *나다*|a fire breaks out|냄새가 *나다*|to smell
|105|이렇다|형||A|to be like this|*이렇게* 하세요|do it like this|상황이 *이렇다*|the situation is like this|정말 *이래요*|it's really like this
|106|어머니01|명||A|mother|우리 *어머니*|my mother|*어머니*의 손|mother's hand|친절한 *어머니*|kind mother
|107|눈01|명|신체의 일부|A|eye|*눈*이 크다|to have big eyes|*눈*을 감다|to close eyes|*눈*이 높다|to have high standards
|108|뭐|대||A|what|이게 *뭐*야?|what is this?|*뭐* 먹을래?|what do you want to eat?|*뭐*라고 했어?|what did you say?
|112|다음01|명||A|next|*다음* 시간|next time|*다음* 정거장|next stop|그 *다음*에|after that
|114|누구|대||A|who|*누구*세요?|who are you?|*누구*랑 갔어?|who did you go with?|*누구*의 책?|whose book?
|115|전08|명|前|A|before/ago|식사 *전*|before a meal|삼 년 *전*|three years ago|잠자기 *전*|before sleeping
|116|곳01|명||A|place|좋은 *곳*|good place|가고 싶은 *곳*|place I want to go|여러 *곳*|several places
93|117|여러|관||A|several/various|*여러* 나라|several countries|*여러* 번|several times|*여러* 가지|various kinds
|118|안01|명|집 ~|A|inside|집 *안*|inside the house|가방 *안*|inside the bag|건물 *안*|inside the building
|119|하나|수||A|one|사과 *하나*|one apple|*하나*만 주세요|give me only one|*하나*부터 열까지|from A to Z
96|121|버리다01|보||A|to end up (doing)|잊어 *버리다*|to completely forget|먹어 *버렸다*|ended up eating it|잃어 *버리다*|to lose (something)
|122|위01|명|~아래|A|above/top|책상 *위*|on the desk|머리 *위*|above the head|산 *위*|top of the mountain
|123|운동02|명|運動|A|exercise/sports|매일 *운동*|daily exercise|*운동*을 하다|to exercise|*운동* 선수|athlete
|124|퍼센트|의|percent|A|percent|백 *퍼센트*|one hundred percent|오십 *퍼센트*|fifty percent|몇 *퍼센트*?|what percent?
|125|학교|명|學校|A|school|*학교*에 가다|to go to school|우리 *학교*|our school|*학교* 생활|school life
101|127|가장01|부||A|most|*가장* 빠르다|to be the fastest|*가장* 좋아하다|to like the most|*가장* 큰 문제|the biggest problem
|130|들다04|동|꽃을 ~|A|to hold/lift|손을 *들다*|to raise one's hand|가방을 *들다*|to carry a bag|고개를 *들다*|to lift one's head
|131|시작하다01|동|始作-|A|to start|공부를 *시작하다*|to start studying|수업이 *시작했다*|class started|이제 *시작하자*|let's start now
|132|바로02|부||A|immediately/rightly|*바로* 출발하다|to depart immediately|*바로* 그 사람|exactly that person|*바로* 잡다|to correct/fix
|133|어느01|관||A|which/some|*어느* 나라 사람?|person from which country?|*어느* 날|one day|*어느* 쪽이에요?|which way is it?
|134|그래서|부||A|so/therefore|*그래서* 늦었어요|so I was late|*그래서* 어쨌어?|so what happened?|비가 왔다. *그래서* 집에 있었다|It rained. So I stayed home.
|135|무엇|대||A|what|*무엇*을 할까?|what shall we do?|이름이 *무엇*입니까?|what is your name?|*무엇*보다 중요하다|it's more important than anything
|137|모든|관||A|all/every|*모든* 사람|every person|*모든* 준비|all preparations|*모든* 것이 좋다|everything is good
|138|번04|의|番|A|time/turn|한 *번* 더|one more time|여러 *번*|several times|첫 *번째*|the first time
|139|그거|대||A|that thing|*그거* 알아?|do you know that?|*그거* 주세요|please give me that|*그거* 참 예쁘다|that is really pretty
|140|돈01|명||A|money|*돈*을 벌다|to earn money|*돈*이 많다|to have much money|*돈*을 쓰다|to spend money
|142|그런데|부||A|but/by the way|*그런데* 말이야|but you see|*그런데* 누구세요?|but who are you?|맛있다. *그런데* 비싸다|It's delicious. But it's expensive.
|143|날01|명|어느 ~|A|day|좋은 *날*|a good day|쉬는 *날*|a day off|어느 *날* 갑자기|one day suddenly
|144|여기01|대||A|here|*여기* 앉으세요|sit here|*여기* 있어요|it's here|*여기*가 어디예요?|where is this place?
|145|모두01|부||A|all/everyone|*모두* 모이다|everyone gather|*모두* 끝났다|all finished|*모두* 얼마예요?|how much is it in total?
|147|친구02|명|親舊|A|friend|친한 *친구*|close friend|*친구*를 만나다|to meet a friend|남자 *친구*|boyfriend
|148|마음01|명||A|heart/mind|*마음*에 들다|to like something|*마음*이 아프다|to be heartbroken|*마음*을 먹다|to make up one's mind
|149|후08|명|後|A|after|식사 *후*|after a meal|한 시간 *후*|one hour later|퇴근 *후*에|after work
|150|가다01|보||A|to keep doing/progress|변해 *가다*|to keep changing|늙어 *가다*|to be getting older|해가 저물어 *간다*|the sun is setting
|151|놓다01|보||A|to do ahead/for later|열어 *놓다*|to leave open|준비해 *놓다*|to have prepared|써 *놓은* 글|a writing written in advance
|153|아버지|명||A|father|우리 *아버지*|my father|*아버지*를 닮다|to look like father|*아버지*의 함자|father's name
|154|남자02|명|男子|A|man/male|젊은 *남자*|young man|*남자*답다|to be manly|멋진 *남자*|cool guy
|155|어디01|대||A|where|*어디* 가요?|where are you going?|*어디*에 있어요?|where is it?|*어디* 보자|let's see
|156|몸01|명||A|body|*몸*이 약하다|to have a weak body|*몸*을 챙기다|to take care of one's health|*몸* 상태|body condition
|157|얼굴01|명||A|face|*얼굴*이 예쁘다|to have a pretty face|*얼굴*을 씻다|to wash one's face|모르는 *얼굴*|an unfamiliar face
|158|들어가다01|동||A|to enter|방에 *들어가다*|to enter the room|학교에 *들어갔다*|started school|안으로 *들어가세요*|please go inside
|159|왜02|부||A|why|*왜* 울어?|why are you crying?|*왜* 그랬어?|why did you do that?|이유가 *왜*?|what's the reason?
|161|말다03|보||A|to stop/not do|걱정하지 *마세요*|don't worry|가지 *말자*|let's not go|잊지 *말아줘*|please don't forget
|163|다르다01|형||A|to be different|성격이 *다르다*|to have different personalities|예전과 *다르다*|to be different from before|*다른* 점|different point
|165|물01|명|바닷~|A|water|*물*을 마시다|to drink water|*물*에 빠지다|to fall into water|시원한 *물*|cool water
|166|만나다|동||A|to meet|친구를 *만나다*|to meet a friend|우연히 *만났다*|met by chance|사람을 *만나다*|to meet people
132|167|내다02|동|길을 ~|A|to make/produce|소리를 *내다*|to make a sound|시간을 *내다*|to make time|길을 *내다*|to clear a path
|169|쓰다01|동|글씨를 ~|A|to write|이름을 *쓰다*|to write a name|편지를 *썼다*|wrote a letter|글씨를 *쓰다*|to write characters
|170|이것|대||A|this thing|*이것* 좀 봐|look at this|*이것*은 얼마예요?|how much is this?|*이것* 말고|not this one
|172|이번01|명|-番|A|this time|*이번* 주|this week|*이번* 시험|this exam|*이번* 기회|this opportunity
|173|길01|명|도로|A|road/path|*길*을 잃다|to get lost|*길*을 건너다|to cross the road|좁은 *길*|narrow path
|174|생활|명|生活|A|life/living|학교 *생활*|school life|*생활*비|living expenses|*생활*이 어렵다|life is difficult
|175|쓰다03|동|약을 ~|A|to use|컴퓨터를 *쓰다*|to use a computer|돈을 *쓰다*|to spend money|힘을 *쓰다*|to use strength
|176|지금03|명|只今|A|now/the present|*지금*부터|from now on|*지금* 이 순간|this moment now|*지금*까지|until now
140|178|사이01|명||A|between/relationship|친구 *사이*|between friends|건물 *사이*|between buildings|둘 *사이*가 좋다|they have a good relationship
|181|우리나라|명||A|our country (Korea)|*우리나라* 역사|our country's history|*우리나라* 사람|person of our country|*우리나라*를 사랑하다|to love our country
142|182|내다02|보|참아 ~|A|to manage to do|끝내 *내다*|to finish off|이겨 *내다*|to overcome|참아 *냈다*|managed to endure
|183|앉다|동||A|to sit|의자에 *앉다*|to sit on a chair|자리에 *앉으세요*|please take a seat|옆에 *앉다*|to sit next to
|184|처음|명||A|first/beginning|*처음* 뵙겠습니다|pleased to meet you (first time)|*처음* 사랑|first love|*처음*부터 다시|again from the beginning
|185|손01|명|신체의 일부|A|hand|*손*을 씻다|to wash hands|*손*을 잡다|to hold hands|*손*이 크다|to be generous (big hand)
|186|몇|관||A|some/how many|*몇* 시예요?|what time is it?|*몇* 명?|how many people?|*몇* 일 뒤|a few days later
|187|그때|명||A|then/at that time|*그때* 그 사람|that person at that time|*그때*가 좋았다|those were the good days|*그때* 알았다|found out then
|191|찾다|동||A|to find/seek|길을 *찾다*|to find a way|친구를 *찾다*|to look for a friend|돈을 *찾다*|to withdraw money
|193|시10|의|時|A|o'clock/hour|한 *시*|one o'clock|몇 *시*예요?|what time is it?|두 *시* 삼십 분|2:30
|195|지금03|부|只今|A|now|*지금* 가요|I'm going now|*지금* 바로|right now|*지금* 뭐 해?|what are you doing now?
|196|나가다|동||A|to go out|밖으로 *나가다*|to go outside|대회에 *나가다*|to enter a contest|집을 *나갔다*|left home
|197|이야기|명||A|story/talk|재미있는 *이야기*|interesting story|*이야기*를 나누다|to have a talk|어릴 적 *이야기*|childhood story
|199|사다|동||A|to buy|책을 *사다*|to buy a book|물건을 *샀다*|bought an item|비싸게 *사다*|to buy at a high price
|201|아직01|부||A|yet/still|*아직* 안 왔다|hasn't come yet|*아직* 자요?|are you still sleeping?|*아직* 멀었다|still a long way to go
|202|잡다01|동||A|to catch/hold|기회를 *잡다*|to grab an opportunity|손을 *잡다*|to hold hands|도둑을 *잡다*|to catch a thief
|203|같이|부||A|together/like|나랑 *같이* 가|go together with me|*같이* 먹자|let's eat together|가족과 *같이*|like family
|204|선생님|명|先生-|A|teacher|한국어 *선생님*|Korean teacher|*선생님*의 말씀|teacher's words|김 *선생님*|Mr. Kim
|206|서다01|동||A|to stand|길에 *서다*|to stand on the street|줄을 *서다*|to stand in line|자리에 *서다*|to stand in one's place
|207|못04|부||A|cannot|*못* 가요|I can't go|*못* 먹다|to be unable to eat|*못* 하다|to be bad at
160|208|역사04|명|歷史|A|history|한국의 *역사*|history of Korea|오랜 *역사*|long history|*역사*를 배우다|to learn history
|209|읽다|동||A|to read|책을 *읽다*|to read a book|신문을 *읽었다*|read the newspaper|크게 *읽으세요*|read loudly
162|210|이제01|부||A|now|*이제* 그만|stop now|*이제* 다 됐다|it's all done now|*이제* 어디 가?|where are you going now?
|213|물론01|부|勿論|A|of course|*물론*이지|of course it is|*물론* 가능하다|certainly possible|*물론* 알고 있다|know it of course
|214|동안01|명|시간의 길이|A|during/for|방학 *동안*|during vacation|며칠 *동안*|for several days|한 시간 *동안*|for an hour
|215|책01|명|冊|A|book|*책*을 읽다|to read a book|재미있는 *책*|interesting book|*책*을 빌리다|to borrow a book
|216|일어나다|동||A|to wake up/happen|아침에 *일어나다*|to wake up in the morning|사건이 *일어났다*|an incident happened|자리에서 *일어나다*|to stand up from a seat
|218|시장04|명|市場|A|market|*시장*에 가다|to go to the market|전통 *시장*|traditional market|*시장*에서 장보다|to shop at the market
|219|넣다|동||A|to put in|가방에 *넣다*|to put in a bag|설탕을 *넣다*|to add sugar|주머니에 *넣었다*|put in a pocket
|220|중요하다02|형|重要-|A|to be important|*중요한* 약속|important appointment|가장 *중요하다*|to be most important|건강이 *중요해*|health is important
|221|무슨|관||A|what/what kind of|*무슨* 일이야?|what's the matter?|*무슨* 색?|what color?|*무슨* 뜻이에요?|what does it mean?
|223|어렵다|형||A|to be difficult|시험이 *어렵다*|the exam is hard|*어려운* 문제|difficult problem|생활이 *어렵다*|life is tough
|224|힘01|명||A|strength/power|*힘*이 세다|to be strong|*힘*을 내다|to cheer up/gain strength|*힘*이 없다|to have no energy
|225|너무01|부||A|too/so much|*너무* 비싸요|it's too expensive|*너무* 좋다|it's so good|*너무* 많이 먹다|to eat too much
|226|나라01|명||A|country|우리 *나라*|our country|외국 *나라*|foreign country|*나라*를 지키다|to protect the country
|227|부르다01|동|이름을 ~|A|to call/sing|이름을 *부르다*|to call a name|노래를 *부르다*|to sing a song|택시를 *부르자*|let's call a taxi
|229|자리01|명|~가 없다|A|seat/spot|빈 *자리*|empty seat|*자리*에 앉다|to sit in a seat|*자리*가 없다|no seats available
|231|죽다01|동|굶어 ~|A|to die|갑자기 *죽다*|to die suddenly|배고파 *죽겠다*|I'm starving to death|*죽은* 사람|dead person
|233|쪽05|의|방향|A|side/direction|오른 *쪽*|right side|어느 *쪽*?|which side?|반대 *쪽*|opposite side
|237|얘기|명|이야기|A|talk/story|*얘기*를 듣다|to listen to a story|어제 한 *얘기*|the talk we had yesterday|재미있는 *얘기*|funny story
|238|학생|명|學生|A|student|초등 *학생*|elementary student|*학생*증|student ID|공부하는 *학생*|student who studies
|240|엄마|명||A|mom|우리 *엄마*|my mom|*엄마* 보고 싶어|I miss mom|*엄마* 손|mom's hand
|241|이름|명||A|name|내 *이름*|my name|*이름*을 적다|to write down a name|*이름*이 뭐예요?|what is your name?
|242|하나|명||A|one (thing)|그중 *하나*|one of them|*하나*뿐인|the only one|*하나*가 되다|to become one
184|243|내리다01|동|눈이 ~|A|to fall/get off|비가 *내리다*|it's raining|버스에서 *내리다*|to get off the bus|값이 *내렸다*|the price fell
|246|쉽다|형||A|to be easy|문제가 *쉽다*|the question is easy|*쉬운* 길|easy path|*쉽게* 설명하다|to explain easily
|251|필요하다|형|必要-|A|to be necessary|돈이 *필요하다*|to need money|*필요한* 물건|necessary item|도움이 *필요해*|I need help
|253|생기다|동||A|to occur/look like|일이 *생기다*|something happened|잘 *생겼다*|to be handsome|돈이 *생겼어*|got some money
|254|사용하다03|동|使用-|A|to use|방을 *사용하다*|to use a room|*사용하는* 방법|how to use|카드를 *사용하다*|to use a card
|255|남편01|명|男便|A|husband|친구의 *남편*|friend's husband|*남편*과 아내|husband and wife|내 *남편*|my husband
|256|들어오다|동||A|to come in|집에 *들어오다*|to come home|안으로 *들어오세요*|please come inside|돈이 *들어오다*|money comes in
|257|밖|명||A|outside|문 *밖*|outside the door|*밖*으로 나가다|to go outside|*밖*에 비 와요|it's raining outside
|259|작다01|형||A|to be small|소리가 *작다*|sound is small|*작은* 방|small room|키가 *작아요*|to be short (height)
|260|타다02|동|버스에 ~|A|to ride|버스를 *타다*|to ride a bus|자전거를 *타다*|to ride a bicycle|지하철을 *탔다*|took the subway
|261|대학01|명|大學|A|university|*대학*에 가다|to go to university|*대학*생|university student|*대학* 졸업|university graduation
|264|가운데|명||A|middle/center|방 *가운데*|middle of the room|셋 *가운데*|among the three|*가운데* 손가락|middle finger
|265|보내다|동||A|to send/spend|편지를 *보내다*|to send a letter|시간을 *보내다*|to spend time|택배를 *보냈다*|sent a parcel
|274|아주01|부||A|very/completely|*아주* 많다|very many|*아주* 멀다|very far|*아주* 가 버렸다|gone for good
|276|밤01|명|어두운 때|A|night|늦은 *밤*|late night|어제 *밤*|last night|*밤*을 새우다|to stay up all night
|277|높다|형||A|to be high/tall|산이 *높다*|mountain is high|점수가 *높다*|score is high|목소리가 *높아요*|voice is loud/high
|282|컴퓨터|명|computer|A|computer|*컴퓨터*를 켜다|to turn on the computer|*컴퓨터* 게임|computer game|*컴퓨터*로 일하다|to work with a computer
|283|먼저|부||A|firstly/ahead|*먼저* 가세요|please go ahead|*먼저* 시작하다|to start first|무엇보다 *먼저*|before anything else
|284|다니다|동||A|to attend/go around|학교에 *다니다*|to attend school|회사를 *다니고* 있어요|I am working at a company|여기저기 *다니다*|to go here and there
|285|얼마나|부||A|how much/many|*얼마나* 기다렸어요?|how long did you wait?|값이 *얼마나* 해요?|how much is the price?|*얼마나* 예쁜지 몰라요|you don't know how pretty it is
|287|열다02|동|문을 ~|A|to open|문을 *열다*|to open the door|창문을 *열어* 줘|open the window for me|마음을 *열다*|to open one's heart
|288|머리01|명||A|head/hair|*머리*가 아프다|to have a headache|*머리*를 자르다|to get a haircut|*머리*가 좋다|to be smart
206|289|묻다03|동|길을 ~|A|to ask|길을 *묻다*|to ask for directions|선생님께 *물어보자*|let's ask the teacher|이름을 *물었다*|asked the name
|293|거기01|대||A|there|*거기* 누구 없어요?|is anyone there?|*거기* 앉으세요|sit there|*거기*가 어디예요?|where is that place?
|295|아들|명||A|son|하나뿐인 *아들*|only son|*아들*을 낳다|to give birth to a son|착한 *아들*|good son
|297|아02|감||A|oh/ah|*아*, 그렇군요|oh, I see|*아*, 깜빡했다|ah, I forgot|*아*, 다행이다|oh, what a relief
|298|기다리다|동||A|to wait|친구를 *기다리다*|to wait for a friend|조금만 *기다려*|wait just a bit|오래 *기다렸어요*|I waited a long time
|302|분08|의|10시 20~|A|minute|십 *분* 뒤|ten minutes later|오 *분*만 더|just five more minutes|이십 *분* 걸려요|it takes 20 minutes
|307|곧01|부||A|soon/shortly|*곧* 도착해요|arriving soon|*곧* 시작합니다|starting shortly|*곧* 돌아올게|I'll be back soon
|310|오늘|명||A|today|*오늘* 날씨|today's weather|*오늘*은 여기까지|that's it for today|*오늘*이 생일이에요|today is the birthday
214|311|서로01|부||A|each other|*서로* 돕다|to help each other|*서로* 사랑하다|to love each other|*서로* 다른 생각|different thoughts from each other
|314|이거01|대||A|this (thing)|*이거* 얼마예요?|how much is this?|*이거* 먹어 봐|try eating this|*이거* 진짜 좋아|this is really good
|318|방07|명|房|A|room|내 *방*|my room|*방*을 치우다|to clean the room|빈 *방*|empty room
|323|아침|명||A|morning/breakfast|*아침* 일찍|early morning|*아침*을 먹다|to eat breakfast|내일 *아침*|tomorrow morning
|324|웃다|동||A|to laugh/smile|환하게 *웃다*|to smile brightly|보고 *웃었다*|saw and laughed|소리 내어 *웃다*|to laugh out loud
219|327|떠나다|동||A|to leave|여행을 *떠나다*|to go on a trip (leave for travel)|고향을 *떠나다*|to leave one's hometown|멀리 *떠났다*|left for a far place
|330|그래01|감||A|yes/okay (informal)|*그래*, 알았어|okay, I got it|*그래*서?|and so?|*그래*도 좋아|it's still good
|332|아름답다|형||A|to be beautiful|*아름다운* 풍경|beautiful scenery|목소리가 *아름답다*|voice is beautiful|마음이 *아름다워요*|the heart is beautiful
|333|끝01|명||A|end/finish|*끝*까지 하다|to do until the end|이제 *끝*이다|it's the end now|*끝*이 보이다|the end is in sight
|338|입|명||A|mouth|*입*을 벌리다|to open one's mouth|*입*이 무겁다|to be good at keeping secrets|*입*을 다물다|to shut one's mouth
|339|뭐|감||A|what (exclamation)|*뭐*? 정말이야?|what? is it real?|*뭐*라고?|pardon? (what did you say?)|*뭐* 할 수 없지|well, nothing can be done
|341|영화01|명|映畵|A|movie/film|*영화*를 보다|to watch a movie|공포 *영화*|horror movie|재미있는 *영화*|interesting movie
